policy,tenant,app,bw_mbps,rtt_ms,loss,device_cpu,edge_cpu,input_kb,slo_p95_ms,chosen_action,mu_latency_ms,mu_energy_j,p95_conformal_ms,slo_viol,ts
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,140.0,edge1:high,183.297,8.64263,193.320,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,140.0,local:med,210.578,9.64579,218.381,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,140.0,edge1:med,189.275,6.17331,197.901,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,140.0,cloud1:low,317.446,4.86148,327.931,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,180.0,edge1:high,183.297,8.64263,193.320,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,180.0,edge1:high,183.297,8.64263,193.320,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,180.0,local:med,210.578,9.64579,218.381,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,180.0,edge1:med,189.275,6.17331,197.901,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,180.0,cloud1:low,317.446,4.86148,327.931,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,220.0,edge1:med,189.275,6.17331,197.901,0,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,220.0,edge1:high,183.297,8.64263,193.320,0,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,220.0,local:med,210.578,9.64579,218.381,0,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,220.0,edge1:med,189.275,6.17331,197.901,0,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,220.0,cloud1:low,317.446,4.86148,327.931,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,100.0,edge1:high,488.045,30.38236,498.068,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,100.0,edge1:high,488.045,30.38236,498.068,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,100.0,local:med,537.842,33.90889,545.645,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,100.0,edge1:med,503.448,21.70169,512.075,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,100.0,cloud1:low,746.980,17.09008,757.465,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,140.0,edge1:high,488.045,30.38236,498.068,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,140.0,edge1:high,488.045,30.38236,498.068,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,140.0,local:med,537.842,33.90889,545.645,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,140.0,edge1:med,503.448,21.70169,512.075,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,140.0,cloud1:low,746.980,17.09008,757.465,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,180.0,edge1:high,488.045,30.38236,498.068,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,180.0,edge1:high,488.045,30.38236,498.068,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,180.0,local:med,537.842,33.90889,545.645,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,180.0,edge1:med,503.448,21.70169,512.075,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,180.0,cloud1:low,746.980,17.09008,757.465,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,220.0,edge1:high,488.045,30.38236,498.068,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,220.0,edge1:high,488.045,30.38236,498.068,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,220.0,local:med,537.842,33.90889,545.645,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,220.0,edge1:med,503.448,21.70169,512.075,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,220.0,cloud1:low,746.980,17.09008,757.465,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,100.0,edge1:high,638.566,42.16234,648.589,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,100.0,edge1:high,638.566,42.16234,648.589,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,100.0,local:med,699.484,47.05618,707.287,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,100.0,edge1:med,658.625,30.11596,667.251,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,100.0,cloud1:low,959.135,23.71632,969.620,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,140.0,edge1:high,638.566,42.16234,648.589,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,140.0,edge1:high,638.566,42.16234,648.589,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,140.0,local:med,699.484,47.05618,707.287,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,140.0,edge1:med,658.625,30.11596,667.251,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,140.0,cloud1:low,959.135,23.71632,969.620,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,180.0,edge1:high,638.566,42.16234,648.589,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,180.0,edge1:high,638.566,42.16234,648.589,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,180.0,local:med,699.484,47.05618,707.287,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,180.0,edge1:med,658.625,30.11596,667.251,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,180.0,cloud1:low,959.135,23.71632,969.620,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,220.0,edge1:high,638.566,42.16234,648.589,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,220.0,edge1:high,638.566,42.16234,648.589,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,220.0,local:med,699.484,47.05618,707.287,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,220.0,edge1:med,658.625,30.11596,667.251,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,220.0,cloud1:low,959.135,23.71632,969.620,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,100.0,edge1:high,135.590,3.96462,146.897,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,100.0,edge1:high,135.590,3.96462,146.897,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,100.0,local:med,146.460,4.42480,154.263,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,100.0,edge1:med,139.721,2.83187,149.453,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,100.0,cloud1:low,233.291,2.23010,243.776,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,140.0,edge1:high,135.590,3.96462,146.897,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,140.0,edge1:high,135.590,3.96462,146.897,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,140.0,local:med,146.460,4.42480,154.263,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,140.0,edge1:med,139.721,2.83187,149.453,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,140.0,cloud1:low,233.291,2.23010,243.776,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,180.0,edge1:med,139.721,2.83187,149.453,0,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,180.0,edge1:high,135.590,3.96462,146.897,0,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,180.0,local:med,146.460,4.42480,154.263,0,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,180.0,edge1:med,139.721,2.83187,149.453,0,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,180.0,cloud1:low,233.291,2.23010,243.776,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,220.0,edge1:low,174.152,2.54868,185.032,0,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,220.0,edge1:high,135.590,3.96462,146.897,0,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,220.0,local:med,146.460,4.42480,154.263,0,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,220.0,edge1:med,139.721,2.83187,149.453,0,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,220.0,cloud1:low,233.291,2.23010,243.776,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,100.0,edge1:high,238.035,8.64263,249.343,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,100.0,edge1:high,238.035,8.64263,249.343,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,100.0,local:med,256.474,9.64579,264.277,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,100.0,edge1:med,245.335,6.17331,255.067,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,100.0,cloud1:low,377.685,4.86148,388.170,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,140.0,edge1:high,238.035,8.64263,249.343,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,140.0,edge1:high,238.035,8.64263,249.343,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,140.0,local:med,256.474,9.64579,264.277,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,140.0,edge1:med,245.335,6.17331,255.067,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,140.0,cloud1:low,377.685,4.86148,388.170,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,180.0,edge1:high,238.035,8.64263,249.343,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,180.0,edge1:high,238.035,8.64263,249.343,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,180.0,local:med,256.474,9.64579,264.277,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,180.0,edge1:med,245.335,6.17331,255.067,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,180.0,cloud1:low,377.685,4.86148,388.170,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,220.0,edge1:high,238.035,8.64263,249.343,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,220.0,edge1:high,238.035,8.64263,249.343,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,220.0,local:med,256.474,9.64579,264.277,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,220.0,edge1:med,245.335,6.17331,255.067,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,220.0,cloud1:low,377.685,4.86148,388.170,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,100.0,edge1:high,543.365,30.38236,554.673,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,100.0,edge1:high,543.365,30.38236,554.673,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,100.0,local:med,584.363,33.90889,592.166,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,100.0,edge1:med,560.108,21.70169,569.840,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,100.0,cloud1:low,808.039,17.09008,818.524,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,140.0,edge1:high,543.365,30.38236,554.673,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,140.0,edge1:high,543.365,30.38236,554.673,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,140.0,local:med,584.363,33.90889,592.166,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,140.0,edge1:med,560.108,21.70169,569.840,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,140.0,cloud1:low,808.039,17.09008,818.524,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,180.0,edge1:high,543.365,30.38236,554.673,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,180.0,edge1:high,543.365,30.38236,554.673,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,180.0,local:med,584.363,33.90889,592.166,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,180.0,edge1:med,560.108,21.70169,569.840,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,180.0,cloud1:low,808.039,17.09008,818.524,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,220.0,edge1:high,543.365,30.38236,554.673,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,220.0,edge1:high,543.365,30.38236,554.673,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,220.0,local:med,584.363,33.90889,592.166,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,220.0,edge1:med,560.108,21.70169,569.840,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1024.0,220.0,cloud1:low,808.039,17.09008,818.524,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,100.0,edge1:high,701.459,42.16234,712.767,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,100.0,edge1:high,701.459,42.16234,712.767,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,100.0,local:med,754.137,47.05618,761.940,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,100.0,edge1:med,723.092,30.11596,732.824,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,100.0,cloud1:low,1030.868,23.71632,1041.353,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,140.0,edge1:low,903.365,27.10436,914.245,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,140.0,edge1:high,701.459,42.16234,712.767,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,140.0,local:med,754.137,47.05618,761.940,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,140.0,edge1:med,723.092,30.11596,732.824,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,140.0,cloud1:low,1030.868,23.71632,1041.353,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,180.0,edge1:high,701.459,42.16234,712.767,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,180.0,edge1:high,701.459,42.16234,712.767,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,180.0,local:med,754.137,47.05618,761.940,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,180.0,edge1:med,723.092,30.11596,732.824,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,180.0,cloud1:low,1030.868,23.71632,1041.353,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,220.0,edge1:high,701.459,42.16234,712.767,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,220.0,edge1:high,701.459,42.16234,712.767,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,220.0,local:med,754.137,47.05618,761.940,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,220.0,edge1:med,723.092,30.11596,732.824,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00000,0.500,0.900,1536.0,220.0,cloud1:low,1030.868,23.71632,1041.353,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,100.0,edge1:med,99.973,2.85292,108.198,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,100.0,edge1:high,96.674,3.99408,106.231,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,100.0,local:med,117.556,4.45768,125.358,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,100.0,edge1:med,99.973,2.85292,108.198,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,100.0,cloud1:low,195.354,2.24667,205.839,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,140.0,edge1:low,127.467,2.56763,136.662,0,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,140.0,edge1:high,96.674,3.99408,106.231,0,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,140.0,local:med,117.556,4.45768,125.358,0,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,140.0,edge1:med,99.973,2.85292,108.198,0,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,140.0,cloud1:low,195.354,2.24667,205.839,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,180.0,edge1:low,127.467,2.56763,136.662,0,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,180.0,edge1:high,96.674,3.99408,106.231,0,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,180.0,local:med,117.556,4.45768,125.358,0,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,180.0,edge1:med,99.973,2.85292,108.198,0,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,180.0,cloud1:low,195.354,2.24667,205.839,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,220.0,edge1:low,127.467,2.56763,136.662,0,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,220.0,edge1:high,96.674,3.99408,106.231,0,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,220.0,local:med,117.556,4.45768,125.358,0,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,220.0,edge1:med,99.973,2.85292,108.198,0,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,64.0,220.0,cloud1:low,195.354,2.24667,205.839,0,1760776621
CSN,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,100.0,edge1:high,190.305,8.67209,199.862,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,100.0,edge1:high,190.305,8.67209,199.862,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,100.0,local:med,218.105,9.67867,225.908,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,100.0,edge1:med,196.500,6.19435,204.725,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,100.0,cloud1:low,327.325,4.87805,337.810,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,140.0,edge1:high,190.305,8.67209,199.862,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,140.0,edge1:high,190.305,8.67209,199.862,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,140.0,local:med,218.105,9.67867,225.908,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,140.0,edge1:med,196.500,6.19435,204.725,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,140.0,cloud1:low,327.325,4.87805,337.810,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,180.0,edge1:high,190.305,8.67209,199.862,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,180.0,edge1:high,190.305,8.67209,199.862,1,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,180.0,local:med,218.105,9.67867,225.908,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,180.0,edge1:med,196.500,6.19435,204.725,1,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,180.0,cloud1:low,327.325,4.87805,337.810,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,220.0,local:med,218.105,9.67867,225.908,1,1760776621
GreedyLatency,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,220.0,edge1:high,190.305,8.67209,199.862,0,1760776621
AlwaysLocal,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,220.0,local:med,218.105,9.67867,225.908,1,1760776621
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,220.0,edge1:med,196.500,6.19435,204.725,0,1760776621
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,256.0,220.0,cloud1:low,327.325,4.87805,337.810,1,1760776621
CSN,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,1024.0,100.0,edge1:high,483.239,30.41183,492.795,1,1760776622
GreedyLatency,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,1024.0,100.0,edge1:high,483.239,30.41183,492.795,1,1760776622
AlwaysLocal,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,1024.0,100.0,local:med,532.681,33.94177,540.484,1,1760776622
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,1024.0,100.0,edge1:med,498.493,21.72273,506.718,1,1760776622
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,1024.0,100.0,cloud1:low,740.206,17.10665,750.691,1,1760776622
CSN,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,1024.0,140.0,cloud1:low,740.206,17.10665,750.691,1,1760776622
GreedyLatency,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,1024.0,140.0,edge1:high,483.239,30.41183,492.795,1,1760776622
AlwaysLocal,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,1024.0,140.0,local:med,532.681,33.94177,540.484,1,1760776622
AlwaysEdgeMed,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,1024.0,140.0,edge1:med,498.493,21.72273,506.718,1,1760776622
AlwaysCloudLow,tenantA,app1,20.000,120.000,0.00300,0.500,0.200,1024.0,140.0,cloud1:low,740.206,17.10665,750.691,1,1760776622
