tenant,app,bw_mbps,rtt_ms,loss,device_cpu,edge_cpu,input_kb,slo_p95_ms,chosen_action,mu_latency_ms,mu_energy_j,p95_conformal_ms,slo_viol,ts
tenantA,app1,100.000,10.000,0.01000,0.500,0.200,1536.0,180.0,edge1:high,216.556,9.50992,226.113,1,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.200,1536.0,220.0,edge1:med,223.563,6.79280,231.788,1,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,64.0,100.0,edge1:high,94.219,0.27759,104.242,1,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,64.0,140.0,edge1:low,124.303,0.17845,133.948,0,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,64.0,180.0,edge1:med,97.442,0.19828,106.069,0,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,64.0,220.0,edge1:low,124.303,0.17845,133.948,0,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,256.0,100.0,edge1:med,115.255,1.12725,123.882,1,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,256.0,140.0,cloud1:low,216.247,0.88771,226.732,1,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,256.0,180.0,edge1:low,146.569,1.01452,156.214,0,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,256.0,220.0,edge1:low,146.569,1.01452,156.214,0,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,1024.0,100.0,edge1:high,206.984,6.47061,217.007,1,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,1024.0,140.0,edge1:high,206.984,6.47061,217.007,1,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,1024.0,180.0,edge1:high,206.984,6.47061,217.007,1,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,1024.0,220.0,edge1:med,213.695,4.62187,222.321,1,1760775617
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,1536.0,100.0,edge1:high,241.442,9.50992,251.465,1,1760775618
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,1536.0,140.0,edge1:high,241.442,9.50992,251.465,1,1760775618
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,1536.0,180.0,edge1:med,249.219,6.79280,257.845,1,1760775618
tenantA,app1,100.000,10.000,0.01000,0.500,0.600,1536.0,220.0,edge1:high,241.442,9.50992,251.465,1,1760775618
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,64.0,100.0,edge1:high,151.651,0.27759,162.958,1,1760775618
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,64.0,140.0,edge1:high,151.651,0.27759,162.958,1,1760775618
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,64.0,180.0,edge1:med,156.279,0.19828,166.011,0,1760775618
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,64.0,220.0,edge1:med,156.279,0.19828,166.011,0,1760775618
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,256.0,100.0,edge1:high,173.371,1.57815,184.678,1,1760775619
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,256.0,140.0,edge1:high,173.371,1.57815,184.678,1,1760775619
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,256.0,180.0,edge1:high,173.371,1.57815,184.678,1,1760775619
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,256.0,220.0,edge1:med,178.671,1.12725,188.403,0,1760775619
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,1024.0,100.0,edge1:high,269.439,6.47061,280.746,1,1760775619
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,1024.0,140.0,edge1:high,269.439,6.47061,280.746,1,1760775619
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,1024.0,180.0,edge1:high,269.439,6.47061,280.746,1,1760775620
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,1024.0,220.0,edge1:high,269.439,6.47061,280.746,1,1760775620
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,1536.0,100.0,edge1:high,309.518,9.50992,320.826,1,1760775620
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,1536.0,140.0,edge1:high,309.518,9.50992,320.826,1,1760775620
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,1536.0,180.0,edge1:low,398.286,6.11352,409.167,1,1760775620
tenantA,app1,100.000,10.000,0.01000,0.500,0.900,1536.0,220.0,edge1:high,309.518,9.50992,320.826,1,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,64.0,100.0,edge1:low,13.787,0.17378,22.983,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,64.0,140.0,edge1:low,13.787,0.17378,22.983,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,64.0,180.0,edge1:low,13.787,0.17378,22.983,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,64.0,220.0,edge1:low,13.787,0.17378,22.983,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,256.0,100.0,edge1:low,36.271,1.00986,45.467,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,256.0,140.0,edge1:low,36.271,1.00986,45.467,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,256.0,180.0,edge1:low,36.271,1.00986,45.467,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,256.0,220.0,edge1:low,36.271,1.00986,45.467,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,1024.0,100.0,edge1:med,125.382,4.61668,133.607,1,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,1024.0,140.0,edge1:med,125.382,4.61668,133.607,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,1024.0,180.0,local:med,144.022,7.21356,151.825,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,1024.0,220.0,edge1:low,159.227,4.15501,168.423,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,1536.0,100.0,cloud1:low,279.097,5.34525,289.582,1,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,1536.0,140.0,edge1:med,161.225,6.78761,169.450,1,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,1536.0,180.0,edge1:med,161.225,6.78761,169.450,0,1760775620
tenantA,app1,100.000,40.000,0.00000,0.500,0.200,1536.0,220.0,local:med,181.360,10.60565,189.162,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,64.0,100.0,edge1:low,41.579,0.17378,51.223,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,64.0,140.0,edge1:low,41.579,0.17378,51.223,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,64.0,180.0,edge1:high,30.025,0.27033,40.048,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,64.0,220.0,edge1:low,41.579,0.17378,51.223,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,256.0,100.0,edge1:low,63.796,1.00986,73.441,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,256.0,140.0,edge1:low,63.796,1.00986,73.441,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,256.0,180.0,edge1:low,63.796,1.00986,73.441,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,256.0,220.0,edge1:low,63.796,1.00986,73.441,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,1024.0,100.0,edge1:med,149.231,4.61668,157.857,1,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,1024.0,140.0,edge1:med,149.231,4.61668,157.857,1,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,1024.0,180.0,edge1:med,149.231,4.61668,157.857,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,1024.0,220.0,edge1:low,189.039,4.15501,198.683,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,1536.0,100.0,edge1:med,189.504,6.78761,198.130,1,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,1536.0,140.0,edge1:med,189.504,6.78761,198.130,1,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,1536.0,180.0,edge1:med,189.504,6.78761,198.130,1,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.600,1536.0,220.0,edge1:med,189.504,6.78761,198.130,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,64.0,100.0,edge1:med,93.254,0.19309,102.986,1,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,64.0,140.0,edge1:low,116.067,0.17378,126.948,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,64.0,180.0,local:med,98.056,0.30170,105.859,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,64.0,220.0,edge1:low,116.067,0.17378,126.948,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,256.0,100.0,edge1:med,116.613,1.12206,126.345,1,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,256.0,140.0,edge1:med,116.613,1.12206,126.345,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,256.0,180.0,edge1:low,145.266,1.00986,156.147,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,256.0,220.0,edge1:low,145.266,1.00986,156.147,0,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,1024.0,100.0,edge1:high,210.944,6.46335,222.252,1,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,1024.0,140.0,edge1:high,210.944,6.46335,222.252,1,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,1024.0,180.0,edge1:high,210.944,6.46335,222.252,1,1760775621
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,1024.0,220.0,edge1:high,210.944,6.46335,222.252,1,1760775622
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,1536.0,100.0,edge1:low,328.843,6.10885,339.724,1,1760775622
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,1536.0,140.0,local:med,275.369,10.60565,283.172,1,1760775622
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,1536.0,180.0,edge1:high,255.630,9.50266,266.938,1,1760775622
tenantA,app1,100.000,40.000,0.00000,0.500,0.900,1536.0,220.0,edge1:high,255.630,9.50266,266.938,1,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,64.0,100.0,edge1:low,41.053,0.19272,50.249,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,64.0,140.0,edge1:high,29.617,0.29979,39.174,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,64.0,180.0,edge1:low,41.053,0.19272,50.249,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,64.0,220.0,edge1:low,41.053,0.19272,50.249,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,256.0,100.0,edge1:low,59.554,1.02880,68.750,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,256.0,140.0,edge1:low,59.554,1.02880,68.750,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,256.0,180.0,edge1:low,59.554,1.02880,68.750,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,256.0,220.0,edge1:low,59.554,1.02880,68.750,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,1024.0,100.0,edge1:med,144.529,4.63772,152.754,1,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,1024.0,140.0,edge1:med,144.529,4.63772,152.754,1,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,1024.0,180.0,edge1:med,144.529,4.63772,152.754,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,1024.0,220.0,edge1:high,139.894,6.49281,149.450,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,1536.0,100.0,edge1:low,229.335,6.12779,238.531,1,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,1536.0,140.0,edge1:med,181.468,6.80866,189.693,1,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,1536.0,180.0,edge1:med,181.468,6.80866,189.693,1,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.200,1536.0,220.0,edge1:high,175.724,9.53212,185.281,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,64.0,100.0,edge1:low,71.839,0.19272,81.484,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,64.0,140.0,edge1:high,53.507,0.29979,63.530,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,64.0,180.0,edge1:low,71.839,0.19272,81.484,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,64.0,220.0,edge1:low,71.839,0.19272,81.484,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,256.0,100.0,edge1:low,88.868,1.02880,98.513,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,256.0,140.0,edge1:low,88.868,1.02880,98.513,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,256.0,180.0,edge1:low,88.868,1.02880,98.513,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,256.0,220.0,edge1:low,88.868,1.02880,98.513,0,1760775622
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,1024.0,100.0,edge1:med,169.810,4.63772,178.436,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,1024.0,140.0,edge1:med,169.810,4.63772,178.436,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,1024.0,180.0,edge1:med,169.810,4.63772,178.436,0,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,1024.0,220.0,edge1:med,169.810,4.63772,178.436,0,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,1536.0,100.0,edge1:med,211.178,6.80866,219.805,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,1536.0,140.0,edge1:med,211.178,6.80866,219.805,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,1536.0,180.0,edge1:med,211.178,6.80866,219.805,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.600,1536.0,220.0,edge1:med,211.178,6.80866,219.805,0,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,64.0,100.0,edge1:high,119.920,0.29979,131.227,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,64.0,140.0,local:med,129.632,0.33459,137.435,0,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,64.0,180.0,edge1:low,153.958,0.19272,164.839,0,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,64.0,220.0,edge1:low,153.958,0.19272,164.839,0,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,256.0,100.0,edge1:high,138.552,1.60035,149.859,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,256.0,140.0,edge1:high,138.552,1.60035,149.859,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,256.0,180.0,edge1:med,142.775,1.14311,152.507,0,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,256.0,220.0,edge1:low,177.968,1.02880,188.849,0,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,1024.0,100.0,cloud1:low,375.982,3.65221,386.467,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,1024.0,140.0,edge1:high,236.827,6.49281,248.135,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,1024.0,180.0,edge1:high,236.827,6.49281,248.135,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,1024.0,220.0,edge1:high,236.827,6.49281,248.135,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,1536.0,100.0,edge1:high,282.576,9.53212,293.884,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,1536.0,140.0,edge1:high,282.576,9.53212,293.884,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,1536.0,180.0,edge1:high,282.576,9.53212,293.884,1,1760775623
tenantA,app1,100.000,40.000,0.00300,0.500,0.900,1536.0,220.0,edge1:high,282.576,9.53212,293.884,1,1760775623
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,64.0,100.0,edge1:low,117.889,0.19704,127.085,1,1760775623
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,64.0,140.0,edge1:low,117.889,0.19704,127.085,0,1760775623
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,64.0,180.0,edge1:low,117.889,0.19704,127.085,0,1760775623
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,64.0,220.0,edge1:low,117.889,0.19704,127.085,0,1760775623
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,256.0,100.0,edge1:high,104.655,1.60707,114.211,1,1760775623
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,256.0,140.0,edge1:med,108.201,1.14790,116.426,0,1760775623
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,256.0,180.0,edge1:low,137.751,1.03311,146.947,0,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,256.0,220.0,edge1:low,137.751,1.03311,146.947,0,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,1024.0,100.0,edge1:high,197.913,6.49953,207.470,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,1024.0,140.0,edge1:high,197.913,6.49953,207.470,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,1024.0,180.0,edge1:low,257.929,4.17827,267.125,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,1024.0,220.0,edge1:med,204.343,4.64252,212.568,0,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,1536.0,100.0,cloud1:low,382.282,5.36560,392.767,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,1536.0,140.0,edge1:high,229.297,9.53884,238.854,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,1536.0,180.0,edge1:high,229.297,9.53884,238.854,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.200,1536.0,220.0,edge1:high,229.297,9.53884,238.854,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,64.0,100.0,edge1:high,110.593,0.30651,120.616,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,64.0,140.0,edge1:med,114.322,0.21893,122.949,0,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,64.0,180.0,edge1:low,145.403,0.19704,155.047,0,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,64.0,220.0,edge1:med,114.322,0.21893,122.949,0,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,256.0,100.0,edge1:high,125.327,1.60707,135.350,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,256.0,140.0,edge1:med,129.512,1.14790,138.139,0,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,256.0,180.0,edge1:low,164.390,1.03311,174.035,0,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,256.0,220.0,edge1:med,129.512,1.14790,138.139,0,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,1024.0,100.0,edge1:high,220.360,6.49953,230.383,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,1024.0,140.0,edge1:high,220.360,6.49953,230.383,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,1024.0,180.0,edge1:high,220.360,6.49953,230.383,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,1024.0,220.0,edge1:high,220.360,6.49953,230.383,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,1536.0,100.0,edge1:high,252.801,9.53884,262.824,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,1536.0,140.0,edge1:high,252.801,9.53884,262.824,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,1536.0,180.0,edge1:high,252.801,9.53884,262.824,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.600,1536.0,220.0,edge1:high,252.801,9.53884,262.824,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,64.0,100.0,edge1:high,170.288,0.30651,181.596,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,64.0,140.0,edge1:high,170.288,0.30651,181.596,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,64.0,180.0,edge1:high,170.288,0.30651,181.596,1,1760775624
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,64.0,220.0,edge1:med,175.493,0.21893,185.225,0,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,256.0,100.0,edge1:high,189.182,1.60707,200.490,1,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,256.0,140.0,edge1:high,189.182,1.60707,200.490,1,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,256.0,180.0,edge1:high,189.182,1.60707,200.490,1,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,256.0,220.0,edge1:high,189.182,1.60707,200.490,0,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,1024.0,100.0,edge1:high,284.797,6.49953,296.104,1,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,1024.0,140.0,edge1:high,284.797,6.49953,296.104,1,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,1024.0,180.0,edge1:high,284.797,6.49953,296.104,1,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,1024.0,220.0,edge1:high,284.797,6.49953,296.104,1,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,1536.0,100.0,edge1:high,322.860,9.53884,334.167,1,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,1536.0,140.0,edge1:high,322.860,9.53884,334.167,1,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,1536.0,180.0,edge1:high,322.860,9.53884,334.167,1,1760775625
tenantA,app1,100.000,40.000,0.01000,0.500,0.900,1536.0,220.0,edge1:high,322.860,9.53884,334.167,1,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,64.0,100.0,edge1:low,38.332,0.17378,47.528,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,64.0,140.0,edge1:low,38.332,0.17378,47.528,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,64.0,180.0,edge1:low,38.332,0.17378,47.528,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,64.0,220.0,edge1:low,38.332,0.17378,47.528,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,256.0,100.0,edge1:low,62.756,1.00986,71.952,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,256.0,140.0,edge1:low,62.756,1.00986,71.952,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,256.0,180.0,edge1:low,62.756,1.00986,71.952,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,256.0,220.0,edge1:low,62.756,1.00986,71.952,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,1024.0,100.0,edge1:med,144.937,4.61668,153.162,1,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,1024.0,140.0,edge1:med,144.937,4.61668,153.162,1,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,1024.0,180.0,edge1:med,144.937,4.61668,153.162,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,1024.0,220.0,edge1:low,183.671,4.15501,192.867,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,1536.0,100.0,edge1:med,180.780,6.78761,189.005,1,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,1536.0,140.0,edge1:high,175.057,9.50266,184.614,1,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,1536.0,180.0,edge1:med,180.780,6.78761,189.005,1,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.200,1536.0,220.0,edge1:med,180.780,6.78761,189.005,0,1760775625
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,64.0,100.0,edge1:low,64.758,0.17378,74.403,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,64.0,140.0,edge1:low,64.758,0.17378,74.403,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,64.0,180.0,edge1:low,64.758,0.17378,74.403,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,64.0,220.0,edge1:low,64.758,0.17378,74.403,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,256.0,100.0,edge1:low,88.917,1.00986,98.561,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,256.0,140.0,edge1:low,88.917,1.00986,98.561,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,256.0,180.0,edge1:low,88.917,1.00986,98.561,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,256.0,220.0,edge1:low,88.917,1.00986,98.561,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,1024.0,100.0,edge1:med,167.695,4.61668,176.321,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,1024.0,140.0,edge1:high,162.364,6.46335,172.387,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,1024.0,180.0,edge1:med,167.695,4.61668,176.321,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,1024.0,220.0,edge1:med,167.695,4.61668,176.321,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,1536.0,100.0,edge1:med,207.968,6.78761,216.594,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,1536.0,140.0,edge1:med,207.968,6.78761,216.594,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,1536.0,180.0,edge1:med,207.968,6.78761,216.594,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.600,1536.0,220.0,edge1:med,207.968,6.78761,216.594,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,64.0,100.0,edge1:high,104.691,0.27033,115.999,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,64.0,140.0,local:med,113.278,0.30170,121.081,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,64.0,180.0,local:med,113.278,0.30170,121.081,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,64.0,220.0,edge1:low,134.334,0.17378,145.215,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,256.0,100.0,edge1:high,128.855,1.57089,140.163,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,256.0,140.0,edge1:med,132.779,1.12206,142.511,1,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,256.0,180.0,edge1:low,165.473,1.00986,176.354,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,256.0,220.0,edge1:low,165.473,1.00986,176.354,0,1760775626
tenantA,app1,100.000,80.000,0.00000,0.500,0.900,1024.0,100.0,edge1:high,225.041,6.46335,236.349,1,1760775626
